County,County Code,avg_crude_rate,year,crude_rate,aqi_average_ambient_temperature,aqi_nitrogen_dioxide_no2,aqi_outdoor_temperature,aqi_ozone,aqi_pm2_5_local_conditions,aqi_wind_direction_resultant,aqi_wind_speed_resultant,veg_treecover_loss_ha
"Jefferson County, WI",55055,65.16470588235293,2003,67.8,-6.638095,,,0.050049,12.628571,,,0.0
"Jefferson County, WI",55055,65.16470588235293,2004,76.8,,,,0.043279,,,,1.0
"Jefferson County, WI",55055,65.16470588235293,2005,62.2,,,,0.050342,,,,0.0
"Jefferson County, WI",55055,65.16470588235293,2006,62.7,,,,0.043625,,,,1.0
"Jefferson County, WI",55055,65.16470588235293,2007,58.3,,,,0.047619,,,,1.0
"Jefferson County, WI",55055,65.16470588235293,2008,55.3,,,,0.043568,,,,2.0
"Jefferson County, WI",55055,65.16470588235293,2009,55.1,,,,0.041172,,,,1.0
"Jefferson County, WI",55055,65.16470588235293,2010,55.0,,,,0.043923,,,,6.0
"Jefferson County, WI",55055,65.16470588235293,2011,59.6,,,,0.043568,,,,1.0
"Jefferson County, WI",55055,65.16470588235293,2012,69.9,,,,0.048464,,,,3.0
"Jefferson County, WI",55055,65.16470588235293,2013,81.6,,,,0.044826,,,,8.0
"Jefferson County, WI",55055,65.16470588235293,2014,72.2,,,,0.044293,,,,3.0
"Jefferson County, WI",55055,65.16470588235293,2015,70.9,,,,0.043043,,,,0.0
"Jefferson County, WI",55055,65.16470588235293,2016,72.1,,,,0.04318,,,,4.0
"Kenosha County, WI",55059,85.7470588235294,2000,80.9,4.114103,,56.72192066666667,0.0470113333333333,11.431034,,,
"Kenosha County, WI",55059,85.7470588235294,2001,92.1,9.351667,,57.77742633333333,0.050464,12.703333,,,3.0
"Kenosha County, WI",55059,85.7470588235294,2002,79.9,9.7187915,,55.890842500000005,0.0514953333333333,11.592623,,,2.0
"Kenosha County, WI",55059,85.7470588235294,2003,75.7,8.4038135,,53.864927,0.04924,10.510084,,,1.0
"Kenosha County, WI",55059,85.7470588235294,2004,94.3,8.9422395,,48.229628,0.045571,10.538017,,,1.0
"Kenosha County, WI",55059,85.7470588235294,2005,83.1,9.582596,,48.967443,0.0523,12.42087,,,0.0
"Kenosha County, WI",55059,85.7470588235294,2006,79.2,10.683607,,49.997565,0.045978,12.261475,,,4.0
"Kenosha County, WI",55059,85.7470588235294,2007,85.2,11.286441,,49.206806,0.050894,13.938983,,,1.0
"Kenosha County, WI",55059,85.7470588235294,2008,88.1,8.231452,,46.765436,0.045505,11.818033,,,2.0
"Kenosha County, WI",55059,85.7470588235294,2009,84.6,7.726613,,48.531319,0.03929,10.837398,,,2.0
"Kenosha County, WI",55059,85.7470588235294,2010,87.1,9.787097,,53.576975,0.04821,9.483673,,,2.0
"Kenosha County, WI",55059,85.7470588235294,2011,85.7,8.355,,47.784073,0.044558,9.0116665,,,1.0
"Kenosha County, WI",55059,85.7470588235294,2012,89.0,11.145833,,51.999427,0.050731,9.426496,,,1.0
"Kenosha County, WI",55059,85.7470588235294,2013,71.6,7.219672,,47.026956,0.0437495,8.746087,,,1.0
"Kenosha County, WI",55059,85.7470588235294,2014,99.9,6.97686,,46.833588,0.042836,8.70431,217.638407,7.183983,1.0
"Kenosha County, WI",55059,85.7470588235294,2015,97.5,,,54.269185500000006,0.043608,8.166387,203.9640945,7.5477355,1.0
"Kenosha County, WI",55059,85.7470588235294,2016,83.8,,,57.0433005,0.0451909999999999,7.264463,189.3252275,6.624729,1.0
"Kewaunee County, WI",55061,82.6470588235294,2000,94.1,,,,0.043815,,,,
"Kewaunee County, WI",55061,82.6470588235294,2001,113.3,,,,0.046646,,,,1.0
"Kewaunee County, WI",55061,82.6470588235294,2002,107.7,,,,0.047492,,,,1.0
"Kewaunee County, WI",55061,82.6470588235294,2003,63.7,,,,0.047359,,,,1.0
"Kewaunee County, WI",55061,82.6470588235294,2004,73.0,,,,0.042272,,,,1.0
"Kewaunee County, WI",55061,82.6470588235294,2005,87.2,,,,0.047821,,,,2.0
"Kewaunee County, WI",55061,82.6470588235294,2006,57.8,,,,0.043972,,,,5.0
"Kewaunee County, WI",55061,82.6470588235294,2007,96.6,,,,0.0485,,,,3.0
"Kewaunee County, WI",55061,82.6470588235294,2008,77.5,,,,0.042136,,,,4.0
"Kewaunee County, WI",55061,82.6470588235294,2009,77.8,,,,0.040837,,,,2.0
"Kewaunee County, WI",55061,82.6470588235294,2010,77.8,,,,0.042897,,,,1.0
"Kewaunee County, WI",55061,82.6470588235294,2011,67.9,,,,0.041847,,,,0.0
"Kewaunee County, WI",55061,82.6470588235294,2012,77.7,,,,0.046321,,,,4.0
"Kewaunee County, WI",55061,82.6470588235294,2013,117.3,,,,0.044426,,,,5.0
"Kewaunee County, WI",55061,82.6470588235294,2014,78.3,,,,0.041699,,,,6.0
"Kewaunee County, WI",55061,82.6470588235294,2015,63.8,,,,0.042355,,,,1.0
"Kewaunee County, WI",55061,82.6470588235294,2016,73.5,,,,0.041874,,,,3.0
"La Crosse County, WI",55063,84.48823529411766,2005,73.7,0.411111,,,,19.871429,,,23.0
"La Crosse County, WI",55063,84.48823529411766,2006,86.8,11.317213,,,,12.333613,,,39.0
"La Crosse County, WI",55063,84.48823529411766,2007,84.1,11.145455,,,,12.111667,,,49.0
"La Crosse County, WI",55063,84.48823529411766,2008,108.2,8.209756,,,0.042174,11.835537,,,23.0
"La Crosse County, WI",55063,84.48823529411766,2009,82.4,7.907438,,,0.038321,10.4025,,,30.0
"La Crosse County, WI",55063,84.48823529411766,2010,68.0,9.871667,,,0.040355,8.623163,,,72.0
"La Crosse County, WI",55063,84.48823529411766,2011,77.2,7.195122,,,0.041169,8.615212,,,24.0
"La Crosse County, WI",55063,84.48823529411766,2012,79.7,11.236364,,57.739385,0.045109,8.236667,,,41.0
"La Crosse County, WI",55063,84.48823529411766,2013,76.9,7.697541,,46.551582,0.042087,8.29661,,,81.0
"La Crosse County, WI",55063,84.48823529411766,2014,75.6,7.609756,,44.944962,0.040464,8.133333,209.704131,3.595361,42.0
"La Crosse County, WI",55063,84.48823529411766,2015,78.8,,,49.349575,0.041762,7.514167,201.913353,3.75108,15.0
"La Crosse County, WI",55063,84.48823529411766,2016,86.4,,,54.12193,0.040637,6.176984,203.935516,3.612078,36.0
"Manitowoc County, WI",55071,92.27647058823528,2000,98.9,1.928571,,50.267202,0.0432619999999999,10.176271,,,
"Manitowoc County, WI",55071,92.27647058823528,2001,88.2,7.847863,,47.213152,0.046283,10.165517,,,1.0
"Manitowoc County, WI",55071,92.27647058823528,2002,81.4,7.213705,,45.215588,0.0440385,10.090678,,,1.0
"Manitowoc County, WI",55071,92.27647058823528,2003,78.0,6.992138000000001,,43.249029,0.0461575,9.429565,,,1.0
"Manitowoc County, WI",55071,92.27647058823528,2004,55.0,6.583600000000001,7.213483,43.560386,0.042849,8.689565,,,2.0
"Manitowoc County, WI",55071,92.27647058823528,2005,77.0,-0.0223449999999996,7.021505,44.446884,0.049213,11.018584,,,1.0
"Manitowoc County, WI",55071,92.27647058823528,2006,89.2,8.901754,6.454545,46.275637,0.043815,10.287826,,,6.0
"Manitowoc County, WI",55071,92.27647058823528,2007,102.6,8.686441,5.188119,44.886304,0.04712,11.290678,,,3.0
"Manitowoc County, WI",55071,92.27647058823528,2008,90.6,6.394068,5.228261,42.91447,0.040318,10.472414,,,2.0
"Manitowoc County, WI",55071,92.27647058823528,2009,79.7,6.216514,3.9375,42.965283,0.039886,9.257143,,,6.0
"Manitowoc County, WI",55071,92.27647058823528,2010,99.5,5.99875,4.693182,46.46402,0.041641,9.25625,,,2.0
"Manitowoc County, WI",55071,92.27647058823528,2011,98.6,,4.310112,47.175923,0.041647,,,,1.0
"Manitowoc County, WI",55071,92.27647058823528,2012,95.2,,3.723158,60.185728,0.045051,,,,4.0
"Manitowoc County, WI",55071,92.27647058823528,2013,116.6,,4.374444,56.240756,0.045187,,,,7.0
"Manitowoc County, WI",55071,92.27647058823528,2014,113.5,,2.907692,54.470491,0.04063,,198.955127,4.212465,9.0
"Manitowoc County, WI",55071,92.27647058823528,2015,104.1,,3.3,56.878576,0.042253,,201.980572,3.994441,2.0
"Manitowoc County, WI",55071,92.27647058823528,2016,100.6,,1.976289,60.739729,0.041607,,195.990253,4.018653,4.0
"Marathon County, WI",55073,72.72352941176469,2000,60.4,,,64.665254,0.043883,,,,
"Marathon County, WI",55073,72.72352941176469,2001,72.0,,,61.124217,0.042773,,,,171.0
"Marathon County, WI",55073,72.72352941176469,2002,60.7,,,59.083223,0.04432,,,,202.0
"Marathon County, WI",55073,72.72352941176469,2003,66.0,,,52.362785,0.047438,,,,125.0
"Marathon County, WI",55073,72.72352941176469,2004,71.2,,,46.081357,0.042546,,,,216.0
"Marathon County, WI",55073,72.72352941176469,2005,75.2,,,52.894375,0.046235,,,,238.0
"Marathon County, WI",55073,72.72352941176469,2006,53.6,,,46.353929,0.044321,,,,335.0
"Marathon County, WI",55073,72.72352941176469,2007,72.9,,,44.89898,0.044293,,,,383.0
"Marathon County, WI",55073,72.72352941176469,2008,76.7,,,43.5045,0.041598,,,,432.0
"Marathon County, WI",55073,72.72352941176469,2009,64.3,,,45.351213,0.039011,,,,336.0
"Marathon County, WI",55073,72.72352941176469,2010,66.4,,,48.530829,0.039939,,,,349.0
"Marathon County, WI",55073,72.72352941176469,2011,78.8,,,45.443718,0.040609,,,,186.0
"Marathon County, WI",55073,72.72352941176469,2012,72.8,,,47.508674,0.044495,,,,357.0
"Marathon County, WI",55073,72.72352941176469,2013,98.3,,,42.244569,0.042607,,,,103.0
"Marathon County, WI",55073,72.72352941176469,2014,87.8,,,44.292802,0.040138,,197.970058,4.167009,167.0
"Marathon County, WI",55073,72.72352941176469,2015,92.1,,,59.743222,0.040215,,192.020335,3.885945,174.0
"Marathon County, WI",55073,72.72352941176469,2016,67.1,,,49.252533,0.038844,,196.726079,3.982489,408.0
"Milwaukee County, WI",55079,77.91176470588236,2000,94.3,3.014868625,31.99493133333333,52.4057988,0.0419435,13.112975285714286,,,
"Milwaukee County, WI",55079,77.91176470588236,2001,87.1,10.794976625,31.1615385,50.7621732,0.0456948,13.53097477777778,,,1.0
"Milwaukee County, WI",55079,77.91176470588236,2002,87.5,9.728299875,26.5,56.346871,0.0464586,12.623259142857142,,,0.0
"Milwaukee County, WI",55079,77.91176470588236,2003,83.3,5.48276875,31.521127,52.195358166666665,0.0431461666666666,11.646929,,,2.0
"Milwaukee County, WI",55079,77.91176470588236,2004,80.2,6.008310714285714,31.124654,49.1846292,0.03739,11.563803666666669,,,1.0
"Milwaukee County, WI",55079,77.91176470588236,2005,82.6,11.426177,31.239437,52.274806,0.0441196,14.280031166666667,,,4.0
"Milwaukee County, WI",55079,77.91176470588236,2006,74.3,11.495303285714286,28.070381,45.986425,0.03931175,13.592803333333334,,,1.0
"Milwaukee County, WI",55079,77.91176470588236,2007,77.9,11.049640714285715,27.243697,50.661967,0.041033,14.713207166666669,,,1.0
"Milwaukee County, WI",55079,77.91176470588236,2008,72.2,8.762174571428572,24.593023,47.92077642857142,0.0400075,12.957222833333333,,,1.0
"Milwaukee County, WI",55079,77.91176470588236,2009,73.3,7.78016625,25.620499,48.1712236,0.0371585,11.508512857142858,,,0.0
"Milwaukee County, WI",55079,77.91176470588236,2010,76.3,10.5890834,25.847934,50.25840075,0.041263,11.727024,,,1.0
"Milwaukee County, WI",55079,77.91176470588236,2011,75.7,9.859621,24.826243,49.178583,0.039742,10.641814857142858,,,0.0
"Milwaukee County, WI",55079,77.91176470588236,2012,72.6,12.0048515,24.044321,44.93701325,0.0444343333333333,10.2926266,,,0.0
"Milwaukee County, WI",55079,77.91176470588236,2013,71.2,8.043603333333333,23.120294,48.71262633333333,0.0399943333333333,9.2691226,,,1.0
"Milwaukee County, WI",55079,77.91176470588236,2014,70.5,8.144959833333333,24.5043155,44.66104966666666,0.03866,9.678762,220.6182696666667,5.477493,2.0
"Milwaukee County, WI",55079,77.91176470588236,2015,73.3,10.20177,23.956882,49.79895466666667,0.0397216666666666,8.955460200000001,184.15250633333332,5.457808,0.0
"Milwaukee County, WI",55079,77.91176470588236,2016,72.2,12.065487,23.3626165,54.04467,0.0403076666666666,8.0118636,193.82747200000003,5.136979666666666,10.0
"Oneida County, WI",55085,107.8470588235294,2000,106.0,,,,0.041248,,,,
"Oneida County, WI",55085,107.8470588235294,2001,59.6,,,,0.04481,,,,803.0
"Oneida County, WI",55085,107.8470588235294,2002,105.8,,,,0.040907,,,,663.0
"Oneida County, WI",55085,107.8470588235294,2003,91.3,,,,0.045337,,,,808.0
"Oneida County, WI",55085,107.8470588235294,2004,129.6,,,,0.041962,,,,1220.0
"Oneida County, WI",55085,107.8470588235294,2005,111.1,,,,0.044333,,,,1415.0
"Oneida County, WI",55085,107.8470588235294,2006,98.0,,,,0.04139,,,,1013.0
"Oneida County, WI",55085,107.8470588235294,2007,112.2,,,,0.041213,,,,1355.0
"Oneida County, WI",55085,107.8470588235294,2008,93.2,,,,0.040972,,,,1224.0
"Oneida County, WI",55085,107.8470588235294,2009,88.5,,,,0.038647,,,,1325.0
"Oneida County, WI",55085,107.8470588235294,2010,116.7,,,,0.039357,,,,1549.0
"Oneida County, WI",55085,107.8470588235294,2011,100.4,,,,0.039637,,,,677.0
"Oneida County, WI",55085,107.8470588235294,2013,98.2,,,10.577049,,,,,892.0
"Oneida County, WI",55085,107.8470588235294,2014,143.8,,,38.679171,,,,,756.0
"Oneida County, WI",55085,107.8470588235294,2015,143.5,,,43.251812,,,205.864865,3.737751,1121.0
"Oneida County, WI",55085,107.8470588235294,2016,123.6,,,44.94307,,,204.572591,3.932165,1421.0
"Outagamie County, WI",55087,66.90588235294116,2000,64.6,2.162025,,,0.038262,11.525,,,
"Outagamie County, WI",55087,66.90588235294116,2001,56.2,8.673913,,,0.044783,11.105217,,,2.0
"Outagamie County, WI",55087,66.90588235294116,2002,65.3,8.453279,,,0.043283,10.759016,,,2.0
"Outagamie County, WI",55087,66.90588235294116,2003,58.2,7.424576,,,0.044332,10.397458,,,2.0
"Outagamie County, WI",55087,66.90588235294116,2004,67.2,7.677165,,,0.042549,9.694167,,,7.0
"Outagamie County, WI",55087,66.90588235294116,2005,67.2,10.179839,,,0.046277,11.457025,,,12.0
"Outagamie County, WI",55087,66.90588235294116,2006,60.0,10.296694,,,0.043625,11.638017,,,10.0
"Outagamie County, WI",55087,66.90588235294116,2007,64.1,9.736522,,,0.046273,11.226891,,,10.0
"Outagamie County, WI",55087,66.90588235294116,2008,71.1,7.344167,,,0.04187,11.359483,,,10.0
"Outagamie County, WI",55087,66.90588235294116,2009,68.1,7.258904,,,0.039511,10.363435,,,25.0
"Outagamie County, WI",55087,66.90588235294116,2010,64.0,8.876423,,,0.040038,9.758824,,,4.0
"Outagamie County, WI",55087,66.90588235294116,2011,60.7,8.371667,,,0.040777,9.269231,,,1.0
"Outagamie County, WI",55087,66.90588235294116,2012,55.3,9.462687,,,0.045663,8.839032,,,6.0
"Outagamie County, WI",55087,66.90588235294116,2013,66.0,7.974785,,,0.043083,7.923263,,,8.0
"Outagamie County, WI",55087,66.90588235294116,2014,78.6,6.250843,,,0.040648,8.665774,,,13.0
"Outagamie County, WI",55087,66.90588235294116,2015,102.0,,,,0.04219,7.329907,,,8.0
"Outagamie County, WI",55087,66.90588235294116,2016,68.8,,,,0.039239,6.676923,,,10.0
"Ozaukee County, WI",55089,68.07058823529411,2000,57.1,3.2,16.587629,51.484645,0.0443449999999999,11.411504,,,
"Ozaukee County, WI",55089,68.07058823529411,2001,71.1,9.053043,,53.557328,0.049005,11.623478,,,1.0
"Ozaukee County, WI",55089,68.07058823529411,2002,58.6,8.836667,,53.483707,0.0471754999999999,10.880833,,,0.0
"Ozaukee County, WI",55089,68.07058823529411,2003,55.8,2.305625,17.035714,49.7895365,0.04885025,9.598125,,,1.0
"Ozaukee County, WI",55089,68.07058823529411,2004,64.7,7.756349,13.01087,46.893889,0.041365,9.207377,,,0.0
"Ozaukee County, WI",55089,68.07058823529411,2005,44.6,9.580645,13.729167,54.7715935,0.0482705,12.236842,,,0.0
"Ozaukee County, WI",55089,68.07058823529411,2006,72.6,9.7975,,55.174251,0.0431115,11.478151,,,2.0
"Ozaukee County, WI",55089,68.07058823529411,2007,78.3,9.711667,,53.089555,0.0456275,12.929167,,,0.0
"Ozaukee County, WI",55089,68.07058823529411,2008,69.8,7.251639,,52.1507075,0.041489,11.2725,,,1.0
"Ozaukee County, WI",55089,68.07058823529411,2009,70.6,6.957851,,51.29079,0.040229,10.062185,,,0.0
"Ozaukee County, WI",55089,68.07058823529411,2010,74.1,10.188235,,54.130449,0.042588,9.249153,,,1.0
"Ozaukee County, WI",55089,68.07058823529411,2011,68.0,8.798305,,52.238137,0.042348,9.180702,,,0.0
"Ozaukee County, WI",55089,68.07058823529411,2012,72.3,10.615254,,54.801794,0.047335,8.944068,,,1.0
"Ozaukee County, WI",55089,68.07058823529411,2013,73.4,6.701667,,51.6719285,0.0441514999999999,7.333898,,,1.0
"Ozaukee County, WI",55089,68.07058823529411,2014,67.3,5.838333,,49.1357095,0.043173,7.5125,214.460884,6.1435445,1.0
"Ozaukee County, WI",55089,68.07058823529411,2015,80.8,,,52.818963,0.042996,8.423077,191.4795025,6.5708345,0.0
"Ozaukee County, WI",55089,68.07058823529411,2016,78.1,,,55.8947695,0.041801,7.082353,192.8577175,6.334188,3.0
"Racine County, WI",55101,82.92941176470589,2000,71.0,,,50.709541,0.044544,,,,
"Racine County, WI",55101,82.92941176470589,2001,71.4,,,50.508135,0.045789,,,,2.0
"Racine County, WI",55101,82.92941176470589,2002,62.2,,,48.880152,0.048593,,,,2.0
"Racine County, WI",55101,82.92941176470589,2003,76.5,,,48.010421,0.045319,,,,1.0
"Racine County, WI",55101,82.92941176470589,2004,75.6,,,,0.040478,,,,3.0
"Racine County, WI",55101,82.92941176470589,2005,78.7,,,62.890065,0.047967,,,,6.0
"Racine County, WI",55101,82.92941176470589,2006,81.0,,,59.88931,0.042322,,,,6.0
"Racine County, WI",55101,82.92941176470589,2007,80.8,,,60.252468,0.046626,,,,5.0
"Racine County, WI",55101,82.92941176470589,2008,75.5,,,60.125136,0.042777,,,,11.0
"Racine County, WI",55101,82.92941176470589,2009,78.4,,,59.043691,0.039965,,,,4.0
"Racine County, WI",55101,82.92941176470589,2010,80.3,,,62.15132,0.046538,,,,3.0
"Racine County, WI",55101,82.92941176470589,2011,79.5,,,62.612778,0.04406,,,,2.0
"Racine County, WI",55101,82.92941176470589,2012,96.1,,,65.325674,0.049745,,,,1.0
"Racine County, WI",55101,82.92941176470589,2013,103.2,,,62.600704,0.042265,,,,4.0
"Racine County, WI",55101,82.92941176470589,2015,100.6,,,,0.043266,,,,5.0
"Racine County, WI",55101,82.92941176470589,2016,97.9,,,,0.046505,,,,11.0
"Rock County, WI",55105,96.87647058823528,2000,101.8,4.523457,,,0.04953,13.340336,,,
"Rock County, WI",55105,96.87647058823528,2001,105.1,9.2345755,,,0.048337,12.4329995,,,4.0
"Rock County, WI",55105,96.87647058823528,2002,105.4,9.608264,,,0.050555,11.787603,,,1.0
"Rock County, WI",55105,96.87647058823528,2003,94.0,-6.066667,,,0.049404,13.57619,,,0.0
"Rock County, WI",55105,96.87647058823528,2004,111.1,,,,0.044016,,,,1.0
"Rock County, WI",55105,96.87647058823528,2005,112.9,,,,0.049457,,,,0.0
"Rock County, WI",55105,96.87647058823528,2006,93.4,,,,0.044473,,,,1.0
"Rock County, WI",55105,96.87647058823528,2007,83.8,,,,0.047293,,,,5.0
"Rock County, WI",55105,96.87647058823528,2008,91.5,,,,0.044899,,,,3.0
"Rock County, WI",55105,96.87647058823528,2009,87.3,,,,0.040114,,,,1.0
"Rock County, WI",55105,96.87647058823528,2010,79.8,,,,0.044332,,,,2.0
"Rock County, WI",55105,96.87647058823528,2011,90.0,,,,0.044429,,,,2.0
"Rock County, WI",55105,96.87647058823528,2012,98.0,,,,0.049967,,,,5.0
"Rock County, WI",55105,96.87647058823528,2013,104.0,,,,0.0458835,,,,8.0
"Rock County, WI",55105,96.87647058823528,2014,99.9,,,,0.043995,,,,5.0
"Rock County, WI",55105,96.87647058823528,2015,89.9,,,,0.043543,,,,2.0
"Rock County, WI",55105,96.87647058823528,2016,99.0,,,,0.043424,,,,3.0
"St. Croix County, WI",55109,57.2235294117647,2000,74.4,-0.115152,,,0.043566,10.212766,,,
"St. Croix County, WI",55109,57.2235294117647,2001,50.2,7.221569,,,0.042891,9.3,,,24.0
"St. Croix County, WI",55109,57.2235294117647,2002,63.0,6.698413,,,0.043345,10.595238,,,21.0
"St. Croix County, WI",55109,57.2235294117647,2003,61.9,-7.15,,,0.047126,10.37,,,13.0
"St. Croix County, WI",55109,57.2235294117647,2004,50.0,6.0,,,0.041011,8.662162,,,36.0
"St. Croix County, WI",55109,57.2235294117647,2005,58.4,9.782031,,,0.043814,9.986179,,,42.0
"St. Croix County, WI",55109,57.2235294117647,2006,52.6,10.2464,,,0.043458,9.668548,,,37.0
"St. Croix County, WI",55109,57.2235294117647,2007,42.8,9.967769,,,0.044145,10.576033,,,37.0
"St. Croix County, WI",55109,57.2235294117647,2008,63.7,6.409836,,,0.042066,10.758678,,,85.0
"St. Croix County, WI",55109,57.2235294117647,2009,55.9,7.522523,,,0.039481,9.941525,,,33.0
"St. Croix County, WI",55109,57.2235294117647,2010,43.9,8.702521,,,0.040956,9.189744,,,22.0
"Sauk County, WI",55111,92.11176470588236,2000,97.8,,,50.846916,0.045607,,,,
"Sauk County, WI",55111,92.11176470588236,2001,102.4,,,46.920824,0.046137,,,,31.0
"Sauk County, WI",55111,92.11176470588236,2002,90.6,,,47.362061,0.047623,,,,37.0
"Sauk County, WI",55111,92.11176470588236,2003,80.6,12.24375,7.338235,45.312056,0.04853,9.21625,,,27.0
"Sauk County, WI",55111,92.11176470588236,2004,89.6,9.410617,9.65,45.436598,0.042692,8.484302,,,81.0
"Sauk County, WI",55111,92.11176470588236,2005,96.8,10.0529145,,46.756714,0.048005,10.8303895,,,87.0
"Sauk County, WI",55111,92.11176470588236,2006,83.9,9.676115500000002,,47.545673,0.043563,10.1354375,,,95.0
"Sauk County, WI",55111,92.11176470588236,2007,91.1,9.035593,,46.551346,0.045674,11.4242265,,,40.0
"Sauk County, WI",55111,92.11176470588236,2008,109.4,7.1453005,,43.742186,0.040978,10.49265,,,69.0
"Sauk County, WI",55111,92.11176470588236,2009,82.8,6.1072975,,44.382925,0.038755,9.3981845,,,89.0
"Sauk County, WI",55111,92.11176470588236,2010,80.7,9.156642,,47.211308,0.04031,8.9419925,,,45.0
"Sauk County, WI",55111,92.11176470588236,2011,88.1,7.6622685,,46.11341,0.041207,8.81218125,,,33.0
